time,str_cdl,macd_ao_u,macd_ao_u_1,macd_ao_u_2,macd_ao_u_3,macd_ao_d,macd_ao_d_1,macd_ao_d_2,macd_ao_d_3,rsi_3_20,rsi_3_20_1,rsi_3_20_2,rsi_3_20_3,rsi_3_30,rsi_3_30_1,rsi_3_30_2,rsi_3_30_3,rsi_3_80,rsi_3_80_1,rsi_3_80_2,rsi_3_80_3,rsi_3_70,rsi_3_70_1,rsi_3_70_2,rsi_3_70_3,chandb,chands,chandb_sig,chands_sig,chandb_1,chandb_2,chandb_3,chands_1,chands_2,chands_3,chandb_sig_1,chandb_sig_2,chandb_sig_3,chands_sig_1,chands_sig_2,chands_sig_3,zlsmau,zlsmau_1,zlsmau_2,zlsmau_3,zlsmad,zlsmad_1,zlsmad_2,zlsmad_3,ema_50u,ema_50u_1,ema_50u_2,ema_50u_3,ema_50d,ema_50d_1,ema_50d_2,ema_50d_3,adx_30,adx_30_1,adx_30_2,adx_30_3,adx_25,adx_25_1,adx_25_2,adx_25_3,rsi_3,ema_50,zlsma,rsi,macd,macd_signal,sma_20,sma_50,ema_20,ema_50,bb_upper,bb_lower,bb_upper,bb_lower,stoch_k,stoch_d,stoch_k,stoch_d,atr,williams_r,cci,momentum,roc
2025-06-20 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,75.53916677105086,21904.79115943007,21908.978502711783,51.937197736540526,-0.757102614883479,1.1382381533508503,21916.155,21907.946,21910.27226046514,21904.79115943007,21941.13073348931,21891.179266510688,21941.13073348931,21891.179266510688,39.921722113499804,28.701891715588754,39.921722113499804,28.701891715588754,11.949999999999429,-60.078277886500196,-22.624811286394173,99.95575271698844,-0.04424728301155551
2025-06-20 10:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,78.03737923085409,21905.142486511246,21909.785824509352,52.759117333405115,-0.33997482463746564,0.8425955577531871,21916.515,21908.336,21910.603473754174,21905.142486511246,21941.112498806582,21891.917501193417,21941.112498806582,21891.917501193417,42.27005870841323,37.57338551858871,42.27005870841323,37.57338551858871,11.992857142856726,-57.72994129158677,-16.50057180202617,99.97992531303964,-0.02007468696035685
2025-06-20 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.165023532664385,21905.29964390296,21910.082331482434,49.28012615959387,-0.37624251233864925,0.5988279437348197,21916.185,21908.487999999998,21910.465047682348,21905.29964390296,21941.001825789706,21891.368174210296,21941.001825789706,21891.368174210296,33.26810176125339,38.486627527722106,33.26810176125339,38.486627527722106,11.84285714285683,-66.73189823874661,-22.092267706288144,99.94890592531598,-0.05109407468401322
2025-06-20 10:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.6447751503906,21905.52514806363,21909.767368285113,50.72542982163474,-0.24880275185205392,0.429301804617445,21915.655000000002,21908.606,21910.520757426886,21905.52514806363,21940.43312915419,21890.876870845816,21940.43312915419,21890.876870845816,44.575471698110356,40.03787738925896,44.575471698110356,40.03787738925896,11.764285714285247,-55.424528301889644,-32.0740501560675,100.03789478490144,0.037894784901435996
2025-06-20 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.30810089972587,21905.812397159174,21909.399932205608,52.11750066476584,-0.002531683072447777,0.34293510707946645,21915.059999999998,21908.77,21910.742590052898,21905.812397159174,21939.48758579023,21890.632414209766,21939.48758579023,21890.632414209766,64.48598130840507,47.44318492258957,64.48598130840507,47.44318492258957,11.492857142856987,-35.51401869159493,-28.412342092542815,100.02967176184075,0.02967176184074481
2025-06-20 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,85.6259601329723,21906.374656094107,21910.739307851254,57.37671045660895,0.7727807689152542,0.4289042394466241,21914.465,21909.036,21911.638533857382,21906.374656094107,21937.70075058899,21891.22924941101,21937.70075058899,21891.22924941101,88.32807570978729,65.79650957210087,88.32807570978729,65.79650957210087,12.27142857142826,-11.671924290212711,14.882655981693226,100.06436578022968,0.06436578022967256
2025-06-20 10:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,87.74278957509227,21906.973689188457,21911.184814049586,58.38809057220116,1.4910708008792426,0.6413375517331479,21913.940000000002,21909.384,21912.592006823346,21906.973689188457,21935.934630927666,21891.94536907234,21935.934630927666,21891.94536907234,75.25510204082191,76.0230530196714,75.25510204082191,76.0230530196714,12.61428571428535,-24.744897959178086,68.9935267801073,100.11828779557676,0.11828779557677384
2025-06-20 10:55:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,90.94367573229201,21907.64334843597,21912.14460872934,60.02259720969114,2.2282943780483038,0.9587289169961792,21913.8,21909.672,21913.68324426874,21907.64334843597,21935.48205661642,21892.11794338358,21935.48205661642,21892.11794338358,81.37755102040863,81.65357625700591,81.37755102040863,81.65357625700591,11.72857142857122,-18.622448979591365,75.04707369286878,100.10501779595043,0.10501779595042247
2025-06-20 11:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.41041788421565,21908.43576614436,21913.86669679752,62.53208782467435,3.0836314327752916,1.383709420152002,21913.36,21910.158000000003,21915.03245910029,21908.43576614436,21933.383344275113,21893.33665572489,21933.383344275113,21893.33665572489,76.11940298507196,77.58401868210079,76.11940298507196,77.58401868210079,12.442857142856676,-23.880597014928036,115.85754012128963,100.12648315194185,0.12648315194186838
2025-06-20 11:05:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.70494766547192,21909.569657668108,21917.008564695225,67.94884509730628,4.476460960755503,2.0022597282727026,21913.55,21910.911999999997,21917.157939185978,21909.569657668108,21934.433637517435,21892.666362482563,21934.433637517435,21892.666362482563,91.49797570850018,82.99830990466022,91.49797570850018,82.99830990466022,12.571428571428312,-8.502024291499824,175.13031328922975,100.13511200374296,0.13511200374296103
2025-06-20 11:10:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.3045367603611,21910.80810246544,21920.295057463878,69.82786181592948,5.819829269443289,2.7657736365068204,21914.495000000003,21911.758,21919.442897358742,21910.80810246544,21938.511702524924,21890.47829747508,21938.511702524924,21890.47829747508,87.18861209964864,84.9353302644069,87.18861209964864,84.9353302644069,12.321428571428312,-12.811387900351356,197.58258692094577,100.13051881227881,0.13051881227881823
2025-06-20 11:15:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.395418887847164,21911.429353349147,21919.93172778924,56.27146501786894,5.649307810217579,3.342480471248973,21914.920000000002,21912.293999999998,21920.12928808648,21911.429353349147,21939.50318638424,21890.336813615762,21939.50318638424,21890.336813615762,59.51492537313866,79.40050439376246,59.51492537313866,79.40050439376246,12.907142857142649,-40.48507462686134,116.06924326371232,100.0588671496207,0.0588671496206786
2025-06-20 11:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.440770503644785,21911.955653217807,21919.68827156509,54.84794021923059,5.30773905658134,3.7355321883154464,21915.145,21912.863999999998,21920.578879697292,21911.955653217807,21940.018107442676,21890.271892557324,21940.018107442676,21890.271892557324,54.54545454545199,67.08299733941307,54.54545454545199,67.08299733941307,12.571428571428571,-45.45454545454801,61.16563360880667,100.07165955776468,0.07165955776466494
2025-06-20 11:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.619217517475477,21912.037784464166,21917.706556689067,47.142074470680356,4.118102693399123,3.8120462893321823,21915.71,21913.1,21919.957081630884,21912.037784464166,21939.90163840239,21891.51836159761,21939.90163840239,21891.51836159761,19.85981308411249,44.640064334234346,19.85981308411249,44.640064334234346,12.764285714286027,-80.14018691588751,2.161083866682629,100.01369172175683,0.01369172175683046
2025-06-20 11:30:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.190329432997487,21911.802969387143,21915.115905862564,42.391060452982174,2.5009448283017264,3.5498259971260913,21915.695,21913.127999999997,21918.632597666037,21911.802969387143,21939.911434179736,21891.478565820264,21939.911434179736,21891.478565820264,7.236842105261792,27.214036578275394,7.236842105261792,27.214036578275394,12.70714285714296,-92.7631578947382,-57.921020889031,99.96896797997522,-0.03103202002477666
2025-06-20 11:35:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.989438006240434,21911.361676470002,21912.26936660647,39.44761646956864,0.7666935684319469,2.9931995113872625,21915.420000000002,21913.057999999997,21916.91044550737,21911.361676470002,21940.215593839534,21890.62440616047,21940.215593839534,21890.62440616047,1.4432989690736653,9.513318052815949,1.4432989690736653,9.513318052815949,12.928571428571429,-98.55670103092633,-78.61508945700459,99.91058455348161,-0.089415446518396
2025-06-20 11:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5143732518065605,21910.592591118235,21908.184391141487,35.23232626530287,-1.302781846774451,2.13400323975492,21915.22,21912.786,21914.514212601905,21910.592591118235,21940.737638897586,21889.702361102416,21940.737638897586,21889.702361102416,1.2216404886574808,3.3005938543309465,1.2216404886574808,3.3005938543309465,12.800000000000052,-98.77835951134252,-137.07622168243677,99.8636051574585,-0.1363948425415124
2025-06-20 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.860783553590039,21909.59876401556,21903.996991219017,32.472171629678314,-3.4278377208320308,1.0216350476375293,21914.43,21912.334,21911.727144735058,21909.59876401556,21942.63187377429,21886.22812622571,21942.63187377429,21886.22812622571,3.6641221374068023,2.109687198379283,3.6641221374068023,2.109687198379283,12.807142857143065,-96.3358778625932,-173.79704030031033,99.82302539904808,-0.17697460095191933
2025-06-20 11:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.27248551630629,21908.24783209338,21898.192200413167,28.708625869926408,-5.859401864661777,-0.3545723348223324,21913.18,21911.672000000002,21908.24360714124,21908.24783209338,21945.900963828324,21880.459036171676,21945.900963828324,21880.459036171676,11.48730350665095,5.457688710905043,11.48730350665095,5.457688710905043,13.521428571428519,-88.51269649334905,-217.77484200712388,99.7596663603591,-0.24033363964090002
2025-06-20 11:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3843719300979132,21906.53811318776,21890.267442536122,25.411276551243134,-8.535306514502736,-1.9907191707584135,21911.025,21910.724,21904.091835032552,21906.53811318776,21950.277053250502,21871.7729467495,21950.277053250502,21871.7729467495,6.584821428573159,7.2454156908769365,6.584821428573159,7.2454156908769365,13.550000000000052,-93.41517857142684,-219.00760304120809,99.66860172263287,-0.3313982773671254
2025-06-20 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.267916995634522,21905.040540121572,21885.29163868805,28.52653785693761,-10.239387861078285,-3.6404529088223887,21908.815,21909.744000000002,21900.68785074374,21905.040540121572,21952.439197777698,21865.1908022223,21952.439197777698,21865.1908022223,10.714285714284264,9.59547021650276,10.714285714284264,9.59547021650276,13.38571428571439,-89.28571428571573,-167.27086678312168,99.66820335306033,-0.3317966469396677
2025-06-20 12:05:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.978516685776114,21904.284048352096,21884.693914643663,41.00518151598591,-10.069771960406797,-4.926316719139272,21907.415,21909.306,21899.265198291952,21904.284048352096,21952.15524563093,21862.674754369073,21952.15524563093,21862.674754369073,30.13392857142906,15.811011904762127,30.13392857142906,15.811011904762127,14.278571428571533,-69.86607142857095,-104.22866380103252,99.81346899777212,-0.18653100222788915
2025-06-20 12:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.06755574573995,21903.827811161816,21884.755342846052,45.09863826331454,-9.271699423297832,-5.795393259970984,21906.59,21909.088,21898.635179407003,21903.827811161816,21951.801568153573,21861.378431846428,21951.801568153573,21861.378431846428,37.83482142857367,26.227678571428964,37.83482142857367,26.227678571428964,13.65714285714291,-62.16517857142634,-63.92909586742064,99.85313468507198,-0.14686531492802501
2025-06-20 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.46404650248587,21903.526720528018,21885.358174070272,47.10360000364344,-8.261566245524591,-6.288627857081706,21905.845,21908.924,21898.398495653957,21903.526720528018,21951.23781070088,21860.45218929912,21951.23781070088,21860.45218929912,41.741071428573726,36.56994047619212,41.741071428573726,36.56994047619212,13.40714285714291,-58.258928571426274,-33.63359249236796,99.91831724395993,-0.0816827560400648
2025-06-20 12:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.97634185716254,21903.155084428883,21885.852989411116,46.01771470332663,-7.543523827091121,-6.539607051083589,21904.905000000002,21908.897999999997,21897.984353210722,21903.155084428883,21950.465346333876,21859.34465366613,21950.465346333876,21859.34465366613,40.66820276497646,40.08136520737458,40.66820276497646,40.08136520737458,13.085714285714337,-59.331797235023544,-32.91694800809179,99.9452206125705,-0.05477938742950007
2025-06-20 12:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.2574930662064,21902.44508111795,21882.53699315603,41.592330261089195,-7.612937615187548,-6.754273163904382,21903.15,21908.658,21896.752510047794,21902.44508111795,21948.941288532107,21857.358711467896,21948.941288532107,21857.358711467896,37.841726618703994,40.08366693741803,37.841726618703994,40.08366693741803,12.4357142857147,-62.15827338129601,-52.71434546215554,99.92922552173347,-0.07077447826652755
2025-06-20 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.624867442182634,21901.551156368223,21878.84160640501,39.159039949104454,-8.011333744154399,-7.005685279954386,21901.05,21908.284,21895.12369956705,21901.551156368223,21947.12042663893,21854.97957336107,21947.12042663893,21854.97957336107,31.475903614459334,36.66194433271323,31.475903614459334,36.66194433271323,12.914285714285922,-68.52409638554067,-64.4726874842142,99.94472803681754,-0.05527196318247077
2025-06-20 12:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0965848150631,21900.774640432213,21876.09960937502,40.614078147567184,-8.064648845265765,-7.2174779930166615,21898.934999999998,21908.023999999998,21893.850013894,21900.774640432213,21944.43994594469,21853.430054055305,21944.43994594469,21853.430054055305,41.36690647482123,36.894845569328155,41.36690647482123,36.894845569328155,12.335714285714337,-58.63309352517877,-65.82092296378586,99.98400749363155,-0.0159925063684445
2025-06-20 12:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.04373262666132,21900.40112512115,21874.785375774776,46.81116788140588,-7.256680347891233,-7.2253184639915755,21897.105,21907.992,21893.602393523142,21900.40112512115,21940.613812176474,21853.596187823525,21940.613812176474,21853.596187823525,60.073937153421205,44.30558241423389,60.073937153421205,44.30558241423389,12.235714285714494,-39.926062846578795,-37.34722997704687,100.07359949531774,0.07359949531773974
