time,open,high,low,close,tick_volume,spread,real_volume,str_cdl,macd_ao_u,macd_ao_u_1,macd_ao_u_2,macd_ao_u_3,macd_ao_d,macd_ao_d_1,macd_ao_d_2,macd_ao_d_3,rsi_3_20,rsi_3_20_1,rsi_3_20_2,rsi_3_20_3,rsi_3_30,rsi_3_30_1,rsi_3_30_2,rsi_3_30_3,rsi_3_80,rsi_3_80_1,rsi_3_80_2,rsi_3_80_3,rsi_3_70,rsi_3_70_1,rsi_3_70_2,rsi_3_70_3,chandb,chands,chandb_sig,chands_sig,chandb_1,chandb_2,chandb_3,chands_1,chands_2,chands_3,chandb_sig_1,chandb_sig_2,chandb_sig_3,chands_sig_1,chands_sig_2,chands_sig_3,zlsmau,zlsmau_1,zlsmau_2,zlsmau_3,zlsmad,zlsmad_1,zlsmad_2,zlsmad_3,ema_50u,ema_50u_1,ema_50u_2,ema_50u_3,ema_50d,ema_50d_1,ema_50d_2,ema_50d_3,adx_30,adx_30_1,adx_30_2,adx_30_3,adx_25,adx_25_1,adx_25_2,adx_25_3,rsi_3,ema_50,zlsma,rsi,macd,macd_signal,sma_20,sma_50,ema_20,bb_upper,bb_lower,stoch_k,stoch_d,atr,williams_r,cci,momentum,roc
2025-03-26 15:20:00,20467.87,20467.87,20458.87,20459.75,918,300,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.729876646756793,20466.24875667806,20482.732718233492,43.82729800686609,3.1997369163327676,5.136032256007279,20471.7805,20459.909200000002,20470.01548072839,20490.29489550862,20453.26610449138,2.7177269919734126,27.376497232618586,9.056428571429153,-97.28227300802659,-85.85769377963277,99.91453930581498,-0.08546069418501019
2025-03-26 15:25:00,20459.62,20464.13,20456.63,20460.5,860,300,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.974714178815006,20466.02310126963,20478.681248063032,44.42562913642352,2.0646137018302397,4.521748545171871,20471.8305,20460.1918,20469.10924444376,20490.210165508586,20453.450834491414,11.17850953205978,14.308549429578692,8.94000000000051,-88.82149046794022,-102.61078590661364,99.88283824355,-0.11716175644999878
2025-03-26 15:30:00,20460.25,20470.87,20450.0,20457.0,1472,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.988416768202114,20465.668931501357,20472.54492348919,42.168305160521996,0.8725418886606349,3.7919072138696235,20471.6745,20460.284200000002,20467.955983039625,20490.5197350252,20452.829264974804,16.969696969696972,10.288644497910054,9.51142857142908,-83.03030303030303,-113.3200795228793,99.86760475919884,-0.132395240801162
2025-03-26 15:35:00,20456.88,20460.38,20449.0,20454.88,1221,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.462859705950507,20465.245465486714,20465.77419712037,40.815491927730264,-0.240477596900746,2.9854302517155498,20470.8185,20460.1694,20466.710651293684,20491.101877975638,20450.535122024365,13.91715976331602,14.021788755024259,9.725714285714796,-86.08284023668398,-135.82617138086212,99.84019617700837,-0.15980382299163087
2025-03-26 15:40:00,20455.0,20465.13,20448.75,20464.62,1351,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,63.073341890267805,20465.220916783474,20462.327226239704,48.92295919661042,-0.3327817300669267,2.3217878553590547,20470.8055,20460.064400000003,20466.511541642634,20491.105230332596,20450.5057696674,37.34117647058584,22.742677734532947,10.306428571429153,-62.658823529414164,-87.96276544166092,99.90109778529333,-0.09890221470666187
2025-03-26 15:45:00,20464.38,20480.0,20463.63,20478.25,1229,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,83.53651274683583,20465.732274399852,20462.314958032093,57.6630894883553,0.6859849158790894,1.9946272674630616,20471.7055,20460.392000000003,20467.62949007811,20491.627334067893,20451.783665932107,69.41176470588235,40.22336697992807,10.573571428571865,-30.58823529411765,20.39847526551053,99.98657292124408,-0.01342707875592012
2025-03-26 15:50:00,20478.38,20482.5,20470.25,20477.62,1355,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,80.44570673002356,20466.198821904352,20462.430111053705,57.176081656838726,1.4260900470690103,1.8809198233842515,20472.243,20460.6018,20468.580967229303,20492.195568071013,20452.290431928985,67.92941176470349,58.227450980390564,10.832142857143221,-32.07058823529651,39.18468341016072,100.0323384299741,0.032338429974104736
2025-03-26 15:55:00,20477.5,20479.0,20473.75,20478.88,922,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,82.3993504184324,20466.696494204614,20463.685870996884,57.94116709123585,2.0902054776306613,1.9227769542335338,20473.0745,20461.1394,20469.561827507896,20492.656234211594,20453.492765788404,70.89411764706122,69.41176470588236,10.805000000000291,-29.105882352938778,38.856420328551984,100.01406524711858,0.01406524711858282
2025-03-26 16:00:00,20478.75,20481.75,20469.5,20475.13,1175,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.9835125147862,20467.027457096538,20463.624431495355,54.80301908890056,2.287558769221505,1.995733317231128,20473.325,20461.6494,20470.092129657198,20492.875751769014,20453.774248230988,72.0174720174728,70.28033380974584,11.08142857142879,-27.982527982527206,20.850979473427593,100.00366311458515,0.003663114585154715
2025-03-26 16:05:00,20475.25,20484.5,20466.75,20477.88,1225,300,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,67.88116797714326,20467.453340242002,20463.664102208164,56.65694269664692,2.635484294518392,2.1236835126885807,20473.619,20462.1846,20470.83383160372,20493.26248120066,20453.975518799336,81.48251748252034,74.79803571568478,11.982857142857288,-18.51748251747967,27.24585471551407,100.05257212543827,0.052572125438273866
2025-03-26 16:10:00,20478.0,20479.0,20468.5,20471.75,1246,300,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.75081122011016,20467.621948240005,20462.864673618285,51.57814842761789,2.3890390011802083,2.176754610386906,20473.344,20462.619599999998,20470.921085737667,20492.92735318841,20453.760646811592,64.33566433566433,72.61188461188583,11.848571428571502,-35.66433566433567,-1.4561122399995652,100.05865174305649,0.05865174305648896
2025-03-26 16:15:00,20471.63,20472.38,20454.87,20455.75,1296,300,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.146414991662539,20467.15608555201,20459.49381295196,41.19753710216132,0.8923771277040942,1.9198791138503437,20471.9065,20462.5596,20469.476220414792,20492.247933241364,20451.565066758638,19.58041958041958,55.132867132868085,12.65285714285736,-80.41958041958041,-94.22894666296732,99.97678453605728,-0.023215463942718898
2025-03-26 16:20:00,20456.12,20459.0,20445.75,20447.5,1483,300,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.783217784263513,20466.384787674717,20453.76897630424,37.05623318974621,-0.9485099953380995,1.346201292012655,20470.0755,20462.2872,20467.383247022917,20492.29394892491,20447.857051075087,4.516129032258064,29.47740431611399,12.893571428571574,-95.48387096774194,-151.3852208983052,99.95356112822017,-0.04643887177983086
2025-03-26 16:25:00,20447.63,20454.87,20435.5,20436.0,1922,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.1850294879004935,20465.19252787163,20446.56014398249,32.19756294041066,-3.2973696343469783,0.4174871067407281,20467.4945,20462.0272,20464.39436632947,20492.896453903257,20442.092546096745,1.0204081632653061,8.372318925314316,13.545000000000073,-98.9795918367347,-181.6057971014336,99.9076992874072,-0.09230071259279457
2025-03-26 16:30:00,20436.75,20458.5,20411.5,20425.75,2582,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3501384632196363,20463.644889677125,20437.950345751546,28.598347804638237,-5.917730793578812,-0.8495564733231804,20464.538,20461.5996,20460.713950461166,20494.73214833511,20434.34385166489,19.52054794520548,8.352361713576283,16.259285714285788,-80.47945205479452,-208.01403617411796,99.81006243946871,-0.18993756053129246
2025-03-26 16:35:00,20426.25,20473.25,20426.25,20456.88,2565,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.999886648522505,20463.37945612994,20438.704426652897,47.71467825256177,-5.4199781166717,-1.7636408019928846,20463.332000000002,20461.7048,20460.34881231955,20492.672362427333,20433.99163757267,62.16438356164523,27.56844655670534,19.116428571428646,-37.83561643835477,-74.70243242817355,99.89564537985423,-0.10435462014575943
2025-03-26 16:40:00,20456.5,20470.87,20423.87,20443.25,2601,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.829050476304545,20462.58965472004,20435.805661802664,42.36634254188645,-6.0555277743405895,-2.622018196462426,20461.9445,20461.3698,20458.720353993478,20492.362830674967,20431.526169325036,43.49315068493151,41.72602739726074,20.982857142857288,-56.5068493150685,-102.12791320227893,99.83215822932549,-0.16784177067451678
2025-03-26 16:45:00,20443.75,20452.75,20389.5,20398.38,2587,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.491915793706085,20460.070369542114,20422.82474044423,30.318301770868786,-10.06382840592778,-4.110380238355498,20458.0635,20460.165,20452.97365358146,20498.939952763492,20417.187047236508,9.347368421053703,38.334967555876815,24.687857142857215,-90.6526315789463,-243.66761408533776,99.6069120967553,-0.39308790324470866
2025-03-26 16:50:00,20398.13,20405.37,20357.62,20372.87,2581,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.319570628919195,20456.649103840537,20406.375686014966,25.82227375559542,-15.124532331938099,-6.313210657072019,20452.988,20458.5724,20445.344734154685,20508.072989110136,20397.903010889866,12.019230769230672,21.619916625071955,26.928571428571427,-87.98076923076933,-302.17078769487955,99.5005648315786,-0.499435168421407
2025-03-26 16:55:00,20373.0,20373.88,20305.38,20315.37,2573,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.787803305081582,20451.10618876098,20378.562149405956,18.987386007848826,-23.50400489184176,-9.751369504025968,20445.4005,20455.8548,20432.966187988834,20527.479779384095,20363.321220615904,5.577266636890363,8.981288609058245,30.65214285714293,-94.42273336310963,-318.7133941956816,99.20641199186633,-0.7935880081336644
2025-03-26 17:00:00,20314.63,20352.25,20308.25,20324.38,2574,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.227434472408504,20446.134329758348,20356.94417387654,22.45119278267009,-29.082520568317705,-13.61759971688432,20438.632,20453.6098,20422.624646233373,20536.53054030417,20340.73345969583,10.60741402411797,9.401303810079666,32.92000000000007,-89.39258597588203,-233.79768832534415,99.28012993515455,-0.7198700648454528
2025-03-26 17:05:00,20324.63,20338.37,20297.75,20311.0,2547,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.014937698574599,20440.83268569528,20335.43907024789,21.014276519270297,-34.1890778412635,-17.731895341760158,20431.157,20451.1998,20411.993727505196,20543.75203160023,20318.56196839977,7.095046854082998,7.759909171697108,35.44642857142857,-92.904953145917,-195.14367628691406,99.29237500458306,-0.7076249954169366
2025-03-26 17:10:00,20310.88,20325.25,20293.0,20316.25,2582,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.09244973955427,20435.945089640893,20318.740229532563,23.094161068002236,-37.38151934750567,-21.661820142909264,20424.1195,20448.7722,20402.87527723612,20547.034982554414,20301.204017445587,12.140992167101828,9.947817681767596,36.875,-87.85900783289817,-159.7833113829094,99.35811223865998,-0.6418877613400171
2025-03-26 17:15:00,20316.5,20323.25,20277.0,20277.38,2554,300,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.232910368702605,20429.724404499477,20296.816428202445,19.086760367806505,-42.55745964189191,-25.840948042705797,20415.2445,20445.5324,20390.92334603462,20553.48531604218,20277.00368395782,0.18811881188169238,6.474719277688838,38.910714285714285,-99.8118811881183,-150.62131669613967,99.22382070855353,-0.776179291446462
2025-03-26 17:20:00,20276.87,20280.5,20225.63,20252.5,2557,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.7525783765044025,20422.771800910086,20272.69641109249,17.04762951123452,-48.11242705724726,-30.295243845614095,20404.6385,20441.7174,20377.740170185716,20558.585225477593,20250.69177452241,10.851304418059565,7.7268051323476925,42.07999999999993,-89.14869558194044,-160.30476922380632,99.15180593123875,-0.848194068761245
2025-03-26 17:25:00,20252.87,20284.75,20248.87,20283.0,2429,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.631313933322886,20417.28856329787,20259.569361118258,27.30118226988654,-49.48327181694549,-34.132849439880374,20394.876,20438.3248,20368.717296812352,20553.849163230087,20235.902836769914,23.16856473628916,11.402662655410134,43.39214285714271,-76.83143526371084,-119.68870089561169,99.15001701139177,-0.8499829886082385
2025-03-26 17:30:00,20283.62,20291.25,20269.5,20283.75,2436,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.434114317723484,20412.0499297495,20249.042115185937,27.53837411370081,-49.93355449014052,-37.292990449932404,20385.182500000003,20434.9924,20360.625173288285,20546.536870368007,20223.828129632,23.47144818673743,19.163772447028716,43.99928571428557,-76.52855181326257,-97.56978753364616,99.2197913736808,-0.7802086263192007
2025-03-26 17:35:00,20284.25,20294.5,20276.5,20281.37,2357,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.721644411653095,20406.923508733234,20240.10547552943,27.234708572672588,-49.907154199037905,-39.81582319975351,20375.307,20431.6848,20353.077061531243,20536.692227015865,20213.921772984137,22.51029803731451,23.050103653447028,43.9014285714285,-77.48970196268549,-85.4531411867854,99.42637601613461,-0.5736239838653954
2025-03-26 17:40:00,20280.75,20291.0,20273.25,20277.87,2231,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.791135164424276,20401.86095686502,20231.71234794683,26.767256755687598,-49.5969299254466,-41.77204454489213,20365.444,20428.1772,20345.914484229415,20525.24547017312,20205.64252982688,21.096841935222592,22.359529386424843,41.81214285714278,-78.90315806477741,-79.68167778503755,99.5336935836728,-0.4663064163272038
2025-03-26 17:45:00,20277.75,20282.0,20256.5,20258.38,2320,300,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.794582385934945,20396.232511584953,20221.83989572575,24.26922212636221,-50.34342710533019,-43.48632105697975,20354.469,20424.0924,20337.577866669923,20511.88915879743,20197.048841202573,13.354265209590716,18.98713506070927,40.24071428571421,-86.64573479040928,-85.25926375754439,99.7194734823929,-0.28052651760710223
