date,time,open,high,low,close,tickvol,vol,spread
2025.09.18,06:35:00,146.964,146.985,146.964,146.984,25,0,0
2025.09.18,06:36:00,146.983,146.983,146.957,146.963,51,0,0
2025.09.18,06:37:00,146.963,146.977,146.963,146.967,26,0,0
2025.09.18,06:38:00,146.968,146.982,146.967,146.974,35,0,0
2025.09.18,06:39:00,146.975,146.993,146.973,146.983,44,0,0
2025.09.18,06:40:00,146.983,146.986,146.978,146.983,24,0,1
2025.09.18,06:41:00,146.983,146.989,146.983,146.986,31,0,1
2025.09.18,06:42:00,146.986,146.995,146.986,146.994,18,0,1
2025.09.18,06:43:00,146.994,147.000,146.992,146.998,34,0,1
2025.09.18,06:44:00,146.996,147.003,146.994,146.998,27,0,1
2025.09.18,06:45:00,147.000,147.001,146.982,146.983,51,0,0
2025.09.18,06:46:00,146.983,146.987,146.982,146.985,28,0,1
2025.09.18,06:47:00,146.985,147.005,146.985,147.001,48,0,0
2025.09.18,06:48:00,147.002,147.016,147.002,147.016,31,0,1
2025.09.18,06:49:00,147.016,147.037,147.015,147.035,51,0,0
2025.09.18,06:50:00,147.036,147.040,147.029,147.038,33,0,0
2025.09.18,06:51:00,147.038,147.038,147.002,147.004,35,0,0
2025.09.18,06:52:00,147.004,147.007,147.001,147.004,17,0,1
2025.09.18,06:53:00,147.004,147.021,146.994,147.007,34,0,0
2025.09.18,06:54:00,147.007,147.015,147.002,147.015,32,0,0
2025.09.18,06:55:00,147.018,147.020,147.014,147.014,44,0,0
2025.09.18,06:56:00,147.015,147.036,147.014,147.036,55,0,0
2025.09.18,06:57:00,147.037,147.038,147.033,147.034,50,0,0
2025.09.18,06:58:00,147.034,147.051,147.034,147.047,72,0,0
2025.09.18,06:59:00,147.047,147.054,147.044,147.051,43,0,0
2025.09.18,07:00:00,147.051,147.069,147.049,147.068,78,0,0
2025.09.18,07:01:00,147.068,147.071,147.056,147.069,48,0,0
2025.09.18,07:02:00,147.069,147.092,147.069,147.090,55,0,0
2025.09.18,07:03:00,147.090,147.092,147.077,147.079,52,0,0
2025.09.18,07:04:00,147.080,147.092,147.078,147.089,36,0,0
2025.09.18,07:05:00,147.089,147.090,147.057,147.057,36,0,0
2025.09.18,07:06:00,147.058,147.059,147.045,147.057,45,0,0
2025.09.18,07:07:00,147.057,147.062,147.052,147.060,41,0,0
2025.09.18,07:08:00,147.060,147.060,147.055,147.057,21,0,1
2025.09.18,07:09:00,147.057,147.065,147.052,147.063,26,0,0
2025.09.18,07:10:00,147.064,147.070,147.055,147.069,31,0,0
2025.09.18,07:11:00,147.069,147.100,147.068,147.095,44,0,0
2025.09.18,07:12:00,147.095,147.108,147.075,147.076,64,0,0
2025.09.18,07:13:00,147.077,147.082,147.057,147.057,51,0,0
2025.09.18,07:14:00,147.058,147.068,147.051,147.068,42,0,0
2025.09.18,07:15:00,147.067,147.080,147.067,147.073,27,0,0
2025.09.18,07:16:00,147.073,147.074,147.044,147.046,36,0,0
2025.09.18,07:17:00,147.046,147.057,147.043,147.057,32,0,0
2025.09.18,07:18:00,147.057,147.071,147.057,147.066,45,0,0
2025.09.18,07:19:00,147.066,147.077,147.060,147.061,49,0,0
2025.09.18,07:20:00,147.061,147.073,147.061,147.070,49,0,0
2025.09.18,07:21:00,147.070,147.080,147.068,147.077,46,0,0
2025.09.18,07:22:00,147.077,147.105,147.077,147.096,50,0,0
2025.09.18,07:23:00,147.097,147.112,147.097,147.110,31,0,0
2025.09.18,07:24:00,147.111,147.121,147.110,147.116,57,0,0
2025.09.18,07:25:00,147.116,147.121,147.110,147.112,16,0,0
2025.09.18,07:26:00,147.112,147.137,147.112,147.129,53,0,0
2025.09.18,07:27:00,147.129,147.129,147.111,147.120,73,0,0
2025.09.18,07:28:00,147.120,147.121,147.116,147.119,25,0,0
2025.09.18,07:29:00,147.119,147.136,147.119,147.128,43,0,0
2025.09.18,07:30:00,147.128,147.134,147.115,147.120,49,0,0
2025.09.18,07:31:00,147.120,147.120,147.109,147.113,45,0,1
2025.09.18,07:32:00,147.114,147.127,147.112,147.124,32,0,1
2025.09.18,07:33:00,147.124,147.134,147.123,147.132,30,0,1
2025.09.18,07:34:00,147.133,147.164,147.128,147.162,92,0,0
2025.09.18,07:35:00,147.161,147.175,147.161,147.165,45,0,0
2025.09.18,07:36:00,147.165,147.172,147.155,147.158,50,0,0
2025.09.18,07:37:00,147.158,147.163,147.148,147.151,47,0,0
2025.09.18,07:38:00,147.152,147.158,147.134,147.151,51,0,0
2025.09.18,07:39:00,147.151,147.155,147.150,147.153,28,0,1
2025.09.18,07:40:00,147.153,147.155,147.150,147.150,22,0,0
2025.09.18,07:41:00,147.152,147.156,147.136,147.138,45,0,0
2025.09.18,07:42:00,147.138,147.138,147.131,147.133,29,0,0
2025.09.18,07:43:00,147.129,147.151,147.129,147.148,38,0,0
2025.09.18,07:44:00,147.148,147.159,147.148,147.157,47,0,0
2025.09.18,07:45:00,147.160,147.174,147.160,147.164,38,0,1
2025.09.18,07:46:00,147.164,147.174,147.161,147.169,52,0,0
2025.09.18,07:47:00,147.170,147.173,147.159,147.170,40,0,0
2025.09.18,07:48:00,147.171,147.177,147.170,147.175,42,0,1
2025.09.18,07:49:00,147.175,147.197,147.174,147.197,28,0,0
2025.09.18,07:50:00,147.200,147.200,147.167,147.172,85,0,0
2025.09.18,07:51:00,147.171,147.196,147.169,147.191,64,0,0
2025.09.18,07:52:00,147.191,147.195,147.184,147.189,48,0,0
2025.09.18,07:53:00,147.189,147.195,147.187,147.191,27,0,1
2025.09.18,07:54:00,147.191,147.192,147.169,147.192,42,0,0
2025.09.18,07:55:00,147.192,147.192,147.185,147.189,38,0,0
2025.09.18,07:56:00,147.189,147.209,147.183,147.202,55,0,0
2025.09.18,07:57:00,147.202,147.220,147.198,147.210,89,0,0
2025.09.18,07:58:00,147.210,147.211,147.201,147.204,49,0,0
2025.09.18,07:59:00,147.205,147.213,147.204,147.207,31,0,1
2025.09.18,08:00:00,147.208,147.220,147.207,147.214,51,0,0
2025.09.18,08:01:00,147.215,147.241,147.213,147.239,68,0,0
2025.09.18,08:02:00,147.238,147.240,147.223,147.227,32,0,0
2025.09.18,08:03:00,147.226,147.227,147.206,147.209,74,0,0
2025.09.18,08:04:00,147.209,147.214,147.197,147.199,75,0,0
2025.09.18,08:05:00,147.194,147.200,147.173,147.200,78,0,0
2025.09.18,08:06:00,147.199,147.218,147.199,147.218,58,0,0
2025.09.18,08:07:00,147.219,147.230,147.217,147.230,43,0,0
2025.09.18,08:08:00,147.231,147.233,147.221,147.232,41,0,0
2025.09.18,08:09:00,147.232,147.238,147.226,147.230,21,0,1
2025.09.18,08:10:00,147.236,147.237,147.225,147.230,35,0,0
2025.09.18,08:11:00,147.230,147.238,147.230,147.235,17,0,1
2025.09.18,08:12:00,147.235,147.247,147.235,147.247,32,0,0
2025.09.18,08:13:00,147.247,147.250,147.246,147.249,27,0,0
2025.09.18,08:14:00,147.249,147.250,147.236,147.247,38,0,0
2025.09.18,08:15:00,147.247,147.247,147.220,147.224,31,0,0
2025.09.18,08:16:00,147.224,147.228,147.220,147.222,47,0,0
2025.09.18,08:17:00,147.222,147.237,147.219,147.224,53,0,0
2025.09.18,08:18:00,147.225,147.244,147.224,147.234,45,0,0
2025.09.18,08:19:00,147.235,147.235,147.227,147.229,23,0,0
2025.09.18,08:20:00,147.229,147.229,147.225,147.227,31,0,0
2025.09.18,08:21:00,147.221,147.238,147.220,147.237,50,0,0
2025.09.18,08:22:00,147.238,147.245,147.235,147.242,25,0,0
2025.09.18,08:23:00,147.245,147.256,147.244,147.248,32,0,0
2025.09.18,08:24:00,147.241,147.241,147.232,147.238,43,0,0
2025.09.18,08:25:00,147.238,147.240,147.224,147.226,37,0,1
2025.09.18,08:26:00,147.227,147.228,147.209,147.215,68,0,0
2025.09.18,08:27:00,147.216,147.220,147.212,147.219,17,0,1
2025.09.18,08:28:00,147.219,147.221,147.180,147.183,60,0,0
2025.09.18,08:29:00,147.180,147.202,147.180,147.200,60,0,0
2025.09.18,08:30:00,147.200,147.201,147.190,147.193,42,0,0
2025.09.18,08:31:00,147.193,147.202,147.182,147.199,63,0,0
2025.09.18,08:32:00,147.198,147.229,147.198,147.206,79,0,0
2025.09.18,08:33:00,147.207,147.213,147.201,147.202,34,0,0
2025.09.18,08:34:00,147.203,147.217,147.203,147.216,38,0,0
2025.09.18,08:35:00,147.215,147.236,147.215,147.234,62,0,0
2025.09.18,08:36:00,147.234,147.240,147.227,147.234,43,0,0
2025.09.18,08:37:00,147.234,147.240,147.233,147.233,31,0,0
2025.09.18,08:38:00,147.234,147.284,147.230,147.262,92,0,0
2025.09.18,08:39:00,147.262,147.275,147.248,147.248,59,0,0
2025.09.18,08:40:00,147.248,147.251,147.242,147.249,29,0,0
2025.09.18,08:41:00,147.249,147.255,147.249,147.255,37,0,0
2025.09.18,08:42:00,147.255,147.275,147.254,147.274,61,0,0
2025.09.18,08:43:00,147.275,147.277,147.263,147.271,71,0,0
2025.09.18,08:44:00,147.271,147.272,147.261,147.264,17,0,1
2025.09.18,08:45:00,147.264,147.274,147.264,147.273,18,0,0
2025.09.18,08:46:00,147.273,147.289,147.269,147.282,64,0,0
2025.09.18,08:47:00,147.282,147.297,147.280,147.296,48,0,0
2025.09.18,08:48:00,147.297,147.305,147.291,147.297,111,0,0
2025.09.18,08:49:00,147.297,147.313,147.295,147.305,74,0,0
2025.09.18,08:50:00,147.309,147.319,147.309,147.319,34,0,0
2025.09.18,08:51:00,147.319,147.327,147.314,147.314,52,0,0
2025.09.18,08:52:00,147.316,147.325,147.315,147.319,43,0,0
2025.09.18,08:53:00,147.319,147.332,147.319,147.331,56,0,0
2025.09.18,08:54:00,147.331,147.346,147.323,147.344,72,0,0
2025.09.18,08:55:00,147.344,147.366,147.342,147.362,96,0,0
2025.09.18,08:56:00,147.361,147.371,147.354,147.370,83,0,0
2025.09.18,08:57:00,147.366,147.395,147.365,147.394,132,0,0
2025.09.18,08:58:00,147.394,147.408,147.391,147.394,89,0,0
2025.09.18,08:59:00,147.394,147.395,147.353,147.353,93,0,0
2025.09.18,09:00:00,147.352,147.361,147.331,147.349,140,0,0
2025.09.18,09:01:00,147.349,147.391,147.349,147.387,98,0,0
2025.09.18,09:02:00,147.387,147.407,147.382,147.401,100,0,0
2025.09.18,09:03:00,147.400,147.437,147.400,147.433,82,0,0
2025.09.18,09:04:00,147.433,147.447,147.431,147.444,102,0,0
2025.09.18,09:05:00,147.443,147.464,147.443,147.461,145,0,0
2025.09.18,09:06:00,147.459,147.462,147.418,147.419,124,0,0
2025.09.18,09:07:00,147.419,147.440,147.414,147.435,95,0,0
2025.09.18,09:08:00,147.437,147.441,147.419,147.424,88,0,0
2025.09.18,09:09:00,147.424,147.436,147.419,147.430,93,0,0
2025.09.18,09:10:00,147.426,147.453,147.425,147.442,128,0,0
2025.09.18,09:11:00,147.442,147.463,147.442,147.461,75,0,0
2025.09.18,09:12:00,147.462,147.473,147.458,147.469,67,0,0
2025.09.18,09:13:00,147.469,147.527,147.469,147.520,182,0,0
2025.09.18,09:14:00,147.519,147.532,147.517,147.523,82,0,0
2025.09.18,09:15:00,147.522,147.529,147.486,147.487,146,0,0
2025.09.18,09:16:00,147.484,147.488,147.448,147.451,128,0,0
2025.09.18,09:17:00,147.453,147.463,147.431,147.431,89,0,0
2025.09.18,09:18:00,147.430,147.454,147.424,147.454,121,0,0
2025.09.18,09:19:00,147.454,147.465,147.441,147.464,66,0,0
2025.09.18,09:20:00,147.464,147.496,147.450,147.491,104,0,0
2025.09.18,09:21:00,147.491,147.498,147.444,147.449,77,0,0
2025.09.18,09:22:00,147.449,147.465,147.446,147.463,108,0,0
2025.09.18,09:23:00,147.463,147.487,147.450,147.461,97,0,0
2025.09.18,09:24:00,147.461,147.479,147.460,147.462,77,0,0
2025.09.18,09:25:00,147.461,147.471,147.446,147.446,97,0,0
2025.09.18,09:26:00,147.446,147.460,147.439,147.454,89,0,0
2025.09.18,09:27:00,147.454,147.467,147.454,147.465,66,0,0
2025.09.18,09:28:00,147.466,147.477,147.442,147.471,108,0,0
2025.09.18,09:29:00,147.471,147.494,147.470,147.490,87,0,0
2025.09.18,09:30:00,147.491,147.492,147.470,147.484,129,0,0
2025.09.18,09:31:00,147.485,147.492,147.451,147.454,86,0,0
2025.09.18,09:32:00,147.455,147.455,147.437,147.438,94,0,0
2025.09.18,09:33:00,147.439,147.443,147.416,147.434,105,0,0
2025.09.18,09:34:00,147.434,147.469,147.431,147.447,122,0,0
2025.09.18,09:35:00,147.446,147.469,147.431,147.433,101,0,0
2025.09.18,09:36:00,147.433,147.457,147.431,147.456,77,0,0
2025.09.18,09:37:00,147.457,147.474,147.452,147.474,71,0,0
2025.09.18,09:38:00,147.474,147.486,147.460,147.471,63,0,0
2025.09.18,09:39:00,147.472,147.489,147.459,147.460,69,0,0
2025.09.18,09:40:00,147.460,147.478,147.460,147.463,75,0,0
2025.09.18,09:41:00,147.463,147.471,147.445,147.453,69,0,0
2025.09.18,09:42:00,147.456,147.456,147.430,147.443,111,0,0
2025.09.18,09:43:00,147.443,147.456,147.413,147.420,105,0,0
2025.09.18,09:44:00,147.413,147.423,147.385,147.386,152,0,0
2025.09.18,09:45:00,147.389,147.401,147.382,147.400,78,0,0
2025.09.18,09:46:00,147.401,147.403,147.386,147.389,78,0,0
2025.09.18,09:47:00,147.390,147.395,147.359,147.376,116,0,0
2025.09.18,09:48:00,147.375,147.405,147.375,147.404,132,0,0
2025.09.18,09:49:00,147.405,147.410,147.381,147.399,86,0,0
2025.09.18,09:50:00,147.399,147.411,147.379,147.381,95,0,0
2025.09.18,09:51:00,147.382,147.399,147.382,147.388,53,0,0
2025.09.18,09:52:00,147.389,147.405,147.385,147.399,58,0,0
2025.09.18,09:53:00,147.399,147.399,147.380,147.398,46,0,0
2025.09.18,09:54:00,147.398,147.403,147.393,147.399,54,0,1
2025.09.18,09:55:00,147.398,147.413,147.387,147.388,85,0,0
2025.09.18,09:56:00,147.388,147.407,147.388,147.406,61,0,0
2025.09.18,09:57:00,147.407,147.434,147.406,147.421,76,0,0
2025.09.18,09:58:00,147.421,147.422,147.408,147.418,80,0,0
2025.09.18,09:59:00,147.418,147.420,147.403,147.410,78,0,0
2025.09.18,10:00:00,147.410,147.416,147.379,147.396,127,0,0
2025.09.18,10:01:00,147.397,147.428,147.397,147.420,83,0,0
2025.09.18,10:02:00,147.420,147.422,147.407,147.408,55,0,0
2025.09.18,10:03:00,147.408,147.411,147.328,147.347,133,0,0
2025.09.18,10:04:00,147.347,147.351,147.281,147.315,155,0,0
2025.09.18,10:05:00,147.315,147.317,147.297,147.306,100,0,0
2025.09.18,10:06:00,147.306,147.317,147.302,147.306,94,0,0
2025.09.18,10:07:00,147.306,147.327,147.302,147.317,101,0,0
2025.09.18,10:08:00,147.317,147.327,147.303,147.314,91,0,0
2025.09.18,10:09:00,147.315,147.327,147.257,147.264,99,0,0
2025.09.18,10:10:00,147.267,147.283,147.237,147.247,142,0,0
2025.09.18,10:11:00,147.247,147.257,147.231,147.255,141,0,0
2025.09.18,10:12:00,147.256,147.264,147.225,147.235,100,0,0
2025.09.18,10:13:00,147.234,147.234,147.206,147.214,133,0,0
2025.09.18,10:14:00,147.214,147.222,147.206,147.214,96,0,0
2025.09.18,10:15:00,147.214,147.225,147.201,147.217,89,0,0
2025.09.18,10:16:00,147.217,147.219,147.202,147.206,122,0,0
2025.09.18,10:17:00,147.206,147.206,147.183,147.202,87,0,0
2025.09.18,10:18:00,147.203,147.205,147.161,147.162,79,0,0
2025.09.18,10:19:00,147.161,147.185,147.157,147.163,123,0,0
2025.09.18,10:20:00,147.164,147.167,147.150,147.160,84,0,0
2025.09.18,10:21:00,147.160,147.229,147.160,147.229,116,0,0
2025.09.18,10:22:00,147.228,147.238,147.172,147.182,110,0,0
2025.09.18,10:23:00,147.182,147.197,147.178,147.192,68,0,0
2025.09.18,10:24:00,147.191,147.209,147.188,147.191,106,0,0
2025.09.18,10:25:00,147.194,147.199,147.183,147.193,72,0,0
2025.09.18,10:26:00,147.195,147.211,147.187,147.207,74,0,0
2025.09.18,10:27:00,147.207,147.209,147.188,147.207,63,0,0
2025.09.18,10:28:00,147.207,147.207,147.152,147.154,78,0,0
2025.09.18,10:29:00,147.153,147.156,147.131,147.147,114,0,0
2025.09.18,10:30:00,147.146,147.178,147.146,147.174,81,0,0
2025.09.18,10:31:00,147.174,147.177,147.162,147.171,59,0,0
2025.09.18,10:32:00,147.172,147.172,147.135,147.150,85,0,0
2025.09.18,10:33:00,147.150,147.181,147.150,147.176,75,0,0
2025.09.18,10:34:00,147.175,147.187,147.173,147.184,87,0,0
2025.09.18,10:35:00,147.185,147.198,147.180,147.197,95,0,0
2025.09.18,10:36:00,147.197,147.197,147.180,147.197,49,0,0
2025.09.18,10:37:00,147.197,147.198,147.174,147.177,59,0,0
2025.09.18,10:38:00,147.177,147.177,147.143,147.144,66,0,0
2025.09.18,10:39:00,147.143,147.144,147.117,147.134,100,0,0
2025.09.18,10:40:00,147.137,147.153,147.089,147.107,140,0,0
2025.09.18,10:41:00,147.106,147.110,147.082,147.082,93,0,0
2025.09.18,10:42:00,147.082,147.082,147.063,147.078,128,0,0
2025.09.18,10:43:00,147.079,147.095,147.059,147.067,93,0,0
2025.09.18,10:44:00,147.067,147.080,147.059,147.070,56,0,0
2025.09.18,10:45:00,147.070,147.078,147.059,147.060,69,0,0
2025.09.18,10:46:00,147.060,147.063,147.035,147.059,100,0,0
2025.09.18,10:47:00,147.059,147.096,147.059,147.092,100,0,0
2025.09.18,10:48:00,147.092,147.093,147.072,147.079,73,0,0
2025.09.18,10:49:00,147.077,147.081,147.039,147.039,70,0,0
2025.09.18,10:50:00,147.039,147.050,147.030,147.049,118,0,0
2025.09.18,10:51:00,147.048,147.053,147.034,147.035,82,0,0
2025.09.18,10:52:00,147.035,147.046,147.028,147.043,88,0,0
2025.09.18,10:53:00,147.043,147.073,147.040,147.073,64,0,0
2025.09.18,10:54:00,147.071,147.086,147.062,147.085,95,0,0
2025.09.18,10:55:00,147.086,147.130,147.085,147.105,144,0,0
2025.09.18,10:56:00,147.105,147.121,147.094,147.094,81,0,0
2025.09.18,10:57:00,147.094,147.150,147.090,147.135,102,0,0
2025.09.18,10:58:00,147.135,147.136,147.111,147.115,75,0,0
2025.09.18,10:59:00,147.115,147.125,147.114,147.117,67,0,0
2025.09.18,11:00:00,147.117,147.137,147.101,147.130,126,0,0
2025.09.18,11:01:00,147.129,147.177,147.128,147.165,138,0,0
2025.09.18,11:02:00,147.166,147.166,147.125,147.135,127,0,0
2025.09.18,11:03:00,147.135,147.183,147.135,147.147,117,0,0
2025.09.18,11:04:00,147.147,147.183,147.142,147.183,99,0,0
2025.09.18,11:05:00,147.183,147.201,147.167,147.194,100,0,0
2025.09.18,11:06:00,147.193,147.209,147.190,147.207,92,0,0
2025.09.18,11:07:00,147.207,147.233,147.175,147.177,112,0,0
2025.09.18,11:08:00,147.179,147.184,147.164,147.169,105,0,0
2025.09.18,11:09:00,147.169,147.202,147.164,147.192,70,0,0
2025.09.18,11:10:00,147.192,147.200,147.178,147.200,88,0,0
2025.09.18,11:11:00,147.200,147.260,147.192,147.253,107,0,0
2025.09.18,11:12:00,147.253,147.281,147.241,147.253,113,0,0
2025.09.18,11:13:00,147.252,147.278,147.243,147.263,127,0,0
2025.09.18,11:14:00,147.264,147.280,147.253,147.280,75,0,0
2025.09.18,11:15:00,147.280,147.296,147.264,147.282,133,0,0
2025.09.18,11:16:00,147.282,147.296,147.281,147.288,64,0,0
2025.09.18,11:17:00,147.288,147.289,147.253,147.262,70,0,0
2025.09.18,11:18:00,147.262,147.290,147.261,147.284,76,0,0
2025.09.18,11:19:00,147.284,147.307,147.283,147.304,79,0,0
2025.09.18,11:20:00,147.304,147.361,147.304,147.350,86,0,0
2025.09.18,11:21:00,147.351,147.372,147.349,147.359,106,0,0
2025.09.18,11:22:00,147.361,147.366,147.347,147.350,85,0,0
2025.09.18,11:23:00,147.350,147.367,147.347,147.360,116,0,0
2025.09.18,11:24:00,147.361,147.362,147.332,147.340,87,0,0
2025.09.18,11:25:00,147.344,147.346,147.333,147.335,90,0,0
2025.09.18,11:26:00,147.335,147.361,147.335,147.361,79,0,0
2025.09.18,11:27:00,147.361,147.388,147.354,147.384,71,0,0
2025.09.18,11:28:00,147.385,147.391,147.360,147.371,94,0,0
2025.09.18,11:29:00,147.371,147.372,147.356,147.359,67,0,0
2025.09.18,11:30:00,147.359,147.427,147.359,147.386,137,0,0
2025.09.18,11:31:00,147.386,147.422,147.373,147.391,134,0,0
2025.09.18,11:32:00,147.391,147.405,147.369,147.369,91,0,0
2025.09.18,11:33:00,147.363,147.377,147.356,147.371,73,0,0
2025.09.18,11:34:00,147.371,147.388,147.368,147.373,113,0,0
2025.09.18,11:35:00,147.372,147.372,147.344,147.363,91,0,0
2025.09.18,11:36:00,147.363,147.390,147.363,147.385,95,0,0
2025.09.18,11:37:00,147.386,147.409,147.383,147.393,97,0,0
2025.09.18,11:38:00,147.394,147.396,147.372,147.388,93,0,0
2025.09.18,11:39:00,147.385,147.388,147.353,147.371,102,0,0
2025.09.18,11:40:00,147.370,147.388,147.356,147.369,88,0,0
2025.09.18,11:41:00,147.370,147.391,147.355,147.356,97,0,0
2025.09.18,11:42:00,147.356,147.363,147.331,147.340,78,0,0
2025.09.18,11:43:00,147.340,147.380,147.338,147.380,96,0,0
2025.09.18,11:44:00,147.382,147.389,147.351,147.378,119,0,0
2025.09.18,11:45:00,147.379,147.402,147.377,147.389,73,0,0
2025.09.18,11:46:00,147.389,147.401,147.386,147.389,66,0,0
2025.09.18,11:47:00,147.389,147.415,147.387,147.400,106,0,0
2025.09.18,11:48:00,147.400,147.404,147.375,147.377,75,0,0
2025.09.18,11:49:00,147.374,147.383,147.365,147.380,91,0,0
2025.09.18,11:50:00,147.381,147.399,147.378,147.378,100,0,0
2025.09.18,11:51:00,147.379,147.401,147.377,147.390,75,0,0
2025.09.18,11:52:00,147.390,147.415,147.390,147.405,64,0,0
2025.09.18,11:53:00,147.406,147.436,147.401,147.436,86,0,0
2025.09.18,11:54:00,147.436,147.477,147.432,147.468,110,0,0
2025.09.18,11:55:00,147.473,147.487,147.451,147.468,97,0,0
2025.09.18,11:56:00,147.468,147.476,147.448,147.462,88,0,0
2025.09.18,11:57:00,147.463,147.469,147.442,147.455,98,0,0
2025.09.18,11:58:00,147.454,147.455,147.427,147.427,107,0,0
2025.09.18,11:59:00,147.427,147.443,147.424,147.435,90,0,0
2025.09.18,12:00:00,147.435,147.454,147.433,147.446,80,0,0
2025.09.18,12:01:00,147.446,147.448,147.413,147.427,108,0,0
2025.09.18,12:02:00,147.427,147.432,147.402,147.415,84,0,0
2025.09.18,12:03:00,147.415,147.424,147.403,147.410,97,0,0
2025.09.18,12:04:00,147.410,147.416,147.398,147.399,43,0,0
2025.09.18,12:05:00,147.400,147.416,147.386,147.387,83,0,0
2025.09.18,12:06:00,147.387,147.397,147.368,147.396,94,0,0
2025.09.18,12:07:00,147.396,147.410,147.389,147.401,67,0,0
2025.09.18,12:08:00,147.401,147.401,147.376,147.379,95,0,0
2025.09.18,12:09:00,147.379,147.383,147.334,147.356,120,0,0
2025.09.18,12:10:00,147.356,147.370,147.322,147.335,77,0,0
2025.09.18,12:11:00,147.335,147.338,147.302,147.312,89,0,0
2025.09.18,12:12:00,147.312,147.317,147.293,147.295,88,0,0
2025.09.18,12:13:00,147.294,147.298,147.270,147.292,89,0,0
2025.09.18,12:14:00,147.292,147.294,147.247,147.247,101,0,0
2025.09.18,12:15:00,147.247,147.256,147.224,147.256,99,0,0
2025.09.18,12:16:00,147.257,147.321,147.255,147.317,100,0,0
2025.09.18,12:17:00,147.318,147.332,147.289,147.296,94,0,0
2025.09.18,12:18:00,147.296,147.307,147.295,147.306,54,0,0
2025.09.18,12:19:00,147.307,147.324,147.297,147.303,77,0,0
2025.09.18,12:20:00,147.301,147.325,147.298,147.317,75,0,0
2025.09.18,12:21:00,147.317,147.329,147.312,147.313,66,0,0
2025.09.18,12:22:00,147.313,147.313,147.256,147.260,58,0,0
2025.09.18,12:23:00,147.260,147.292,147.251,147.285,82,0,0
2025.09.18,12:24:00,147.286,147.294,147.275,147.279,97,0,0
2025.09.18,12:25:00,147.279,147.286,147.256,147.261,69,0,0
2025.09.18,12:26:00,147.261,147.265,147.245,147.254,96,0,0
2025.09.18,12:27:00,147.255,147.255,147.228,147.242,65,0,0
2025.09.18,12:28:00,147.243,147.263,147.243,147.254,67,0,0
2025.09.18,12:29:00,147.254,147.267,147.253,147.265,59,0,0
2025.09.18,12:30:00,147.270,147.285,147.255,147.255,68,0,0
2025.09.18,12:31:00,147.256,147.257,147.229,147.234,55,0,0
2025.09.18,12:32:00,147.231,147.250,147.227,147.249,67,0,0
2025.09.18,12:33:00,147.249,147.260,147.242,147.260,56,0,0
2025.09.18,12:34:00,147.260,147.262,147.236,147.245,78,0,0
2025.09.18,12:35:00,147.241,147.262,147.241,147.258,69,0,0
2025.09.18,12:36:00,147.258,147.258,147.234,147.234,88,0,0
2025.09.18,12:37:00,147.236,147.241,147.216,147.216,88,0,0
2025.09.18,12:38:00,147.216,147.221,147.185,147.189,98,0,0
2025.09.18,12:39:00,147.189,147.195,147.180,147.192,84,0,0
2025.09.18,12:40:00,147.193,147.194,147.160,147.181,102,0,0
2025.09.18,12:41:00,147.181,147.190,147.171,147.171,85,0,0
2025.09.18,12:42:00,147.173,147.186,147.168,147.183,76,0,0
2025.09.18,12:43:00,147.183,147.211,147.178,147.211,58,0,0
2025.09.18,12:44:00,147.211,147.237,147.209,147.229,64,0,0
2025.09.18,12:45:00,147.231,147.266,147.228,147.261,87,0,0
2025.09.18,12:46:00,147.259,147.290,147.248,147.277,112,0,0
2025.09.18,12:47:00,147.277,147.299,147.274,147.292,70,0,0
2025.09.18,12:48:00,147.292,147.304,147.289,147.301,61,0,0
2025.09.18,12:49:00,147.301,147.310,147.291,147.295,82,0,0
2025.09.18,12:50:00,147.295,147.319,147.295,147.303,80,0,0
2025.09.18,12:51:00,147.303,147.318,147.302,147.308,58,0,0
2025.09.18,12:52:00,147.308,147.308,147.282,147.285,48,0,0
2025.09.18,12:53:00,147.284,147.287,147.274,147.274,55,0,0
2025.09.18,12:54:00,147.275,147.275,147.252,147.252,62,0,0
2025.09.18,12:55:00,147.251,147.287,147.248,147.287,90,0,0
2025.09.18,12:56:00,147.287,147.298,147.284,147.292,80,0,0
2025.09.18,12:57:00,147.293,147.296,147.279,147.283,90,0,0
2025.09.18,12:58:00,147.284,147.285,147.265,147.275,54,0,0
2025.09.18,12:59:00,147.274,147.282,147.267,147.275,66,0,0
2025.09.18,13:00:00,147.274,147.277,147.250,147.257,70,0,0
2025.09.18,13:01:00,147.257,147.273,147.255,147.265,86,0,0
2025.09.18,13:02:00,147.265,147.266,147.248,147.256,67,0,0
2025.09.18,13:03:00,147.255,147.286,147.253,147.282,66,0,0
2025.09.18,13:04:00,147.282,147.303,147.281,147.295,77,0,0
2025.09.18,13:05:00,147.296,147.299,147.286,147.286,32,0,0
2025.09.18,13:06:00,147.286,147.291,147.280,147.284,78,0,0
2025.09.18,13:07:00,147.285,147.317,147.283,147.311,70,0,0
2025.09.18,13:08:00,147.311,147.326,147.311,147.315,53,0,0
2025.09.18,13:09:00,147.316,147.324,147.297,147.306,76,0,0
2025.09.18,13:10:00,147.306,147.318,147.297,147.312,62,0,0
2025.09.18,13:11:00,147.312,147.321,147.309,147.317,42,0,0
2025.09.18,13:12:00,147.318,147.342,147.317,147.332,73,0,0
2025.09.18,13:13:00,147.332,147.339,147.316,147.320,53,0,0
